start_lat,start_lon,end_lat,end_lon,distance,duration,hour
33.56979971289822,-7.5765480084513985,33.63528516004582,-7.553481062749257,10126.7,1203.7878980636601,9
33.617491712253,-7.618202292700508,33.59131541911283,-7.5927672217981925,4370.6,547.8,21
33.57707152243099,-7.591190703690852,33.587544128784536,-7.568899327191321,3114.7,412.0273140028665,14
33.61920922099885,-7.585918837114272,33.57889103611888,-7.584263716817732,8614.8,1173.9,6
33.5697427634842,-7.59443585073791,33.639228206773836,-7.552418250713339,10596.1,518.7222996802877,2
33.56294662201183,-7.604749370410869,33.59108295664433,-7.562404521596587,6576.9,839.1287418391289,20
33.624266809025926,-7.622126230490541,33.59757986882903,-7.553525253130069,8096.3,801.9575614302757,1
33.55983960635881,-7.582785796427533,33.612696598338786,-7.641977399692318,10397.4,1615.7761290711046,18
33.64498991613879,-7.5522646895617225,33.61747252015809,-7.581081448654401,3817.1,250.59146525138053,1
33.551834341459106,-7.571118200628765,33.5675461829533,-7.5516364258968665,2889.8,252.20535674670379,4
33.60074551757532,-7.648943804167954,33.55287491444513,-7.566571992362128,11776.0,956.766191064525,12
33.57171441058651,-7.584967655436273,33.57975633573659,-7.631233844032711,7197.8,745.4035036589463,12
33.55696134561288,-7.6033144928551035,33.600694576693854,-7.634686114355121,7290.8,587.5,21
33.550296829705566,-7.608591791545195,33.58044359831734,-7.594510643192946,4764.5,664.4976771687261,19
33.6350538920068,-7.612986945305795,33.59080522449685,-7.611506506495398,5070.9,1092.0249680135776,7
33.62327735222645,-7.553994760675071,33.64485575087958,-7.596437155754732,11162.5,1855.3586294829934,9
33.55411285929462,-7.5687284869165525,33.64890713111193,-7.607995468022557,11725.4,2180.0818823199493,7
33.582350425832786,-7.622321755200878,33.600054692889515,-7.642385073828471,3351.4,194.38733218093603,3
33.579837644960776,-7.589502733705234,33.62224721063732,-7.61620795479048,5728.1,459.9145121221103,2
33.64816053220137,-7.623936836012645,33.63438014931052,-7.629246203257587,2811.3,425.66444755518256,1
33.615435222536235,-7.600958281070971,33.569613983304805,-7.567269987823954,10199.1,1415.683381844122,14
33.643651309812086,-7.634690910981794,33.564952490390745,-7.590459955376266,10253.7,651.4425737168558,2
33.581450569863854,-7.563657004993824,33.602884849822495,-7.6084355767403,5795.1,505.9,15
33.5933409159111,-7.618566985405045,33.60830175733699,-7.58561415343402,6126.3,825.2803234860789,13
33.556104031263494,-7.58572781749417,33.58894719825993,-7.589793485770368,6446.0,479.9,10
33.60989421546907,-7.6068603254245595,33.617981421793466,-7.63318239707626,4595.6,619.4167727908543,12
33.61858662102226,-7.611534764084898,33.61165834096055,-7.610098816977966,240.9,103.42985689136314,18
33.64083311158647,-7.574435068564626,33.58269841837467,-7.646455329571012,8071.1,1162.3,23
33.61544848930365,-7.597006730660719,33.55901587592076,-7.580156553096484,10482.7,1162.0,22
33.58719581021215,-7.564758907972542,33.62762761881625,-7.623642249031703,7367.7,946.9058099854886,7
33.58210062737763,-7.550343849159329,33.636519744182145,-7.552503312773403,6911.9,800.5668506630052,7
33.62005559204709,-7.607096372682236,33.63224375427704,-7.575372145431106,1279.8,539.8654350492297,20
33.61102157303559,-7.641321710092744,33.61712573770949,-7.570276791965356,10030.5,524.9148108141753,4
33.61457827352014,-7.568093047151457,33.5578611599448,-7.585447428549228,10303.2,718.5,16
33.59696040231755,-7.613772106968732,33.61875145685189,-7.592644216076628,4322.3,819.5,11
33.592318240040484,-7.569822532643697,33.58034176575021,-7.646711348747141,8978.0,876.2329900666382,14
33.58220842390499,-7.576923710456329,33.57573377443127,-7.5721818942510835,2337.0,226.7,23
33.56039868994244,-7.644796669723262,33.57067630068784,-7.583945587613759,7656.6,618.5,6
33.553049027510596,-7.6324514599347895,33.58694706973156,-7.635260202096646,4765.7,332.49215639227293,4
33.61770384297078,-7.6080197338669615,33.57107683856298,-7.610363845140007,6528.7,833.1,11
33.55177835980831,-7.567931562337036,33.560816868869075,-7.623618622758456,7191.6,1024.1306330890543,18
33.588430121982846,-7.637470430732559,33.56540892558374,-7.557475832983179,9205.3,670.7,10
33.55847331400383,-7.603435831847967,33.64772313628694,-7.610006217289429,9900.8,1054.7199196964139,3
33.56042148589333,-7.570226094767038,33.606755598984485,-7.555203432972708,8427.9,751.1296733517396,12
33.59423569950965,-7.606913448589507,33.56273748957157,-7.642700472265792,5967.5,417.39242434242544,1
33.62442850659128,-7.574665784326056,33.556521403796765,-7.598179558813222,9777.4,886.8138430480548,12
33.609507632755395,-7.627898765761099,33.552584277167995,-7.567258215232329,10179.1,505.03848364259443,1
33.551645381685866,-7.626072722077482,33.6366254612257,-7.638475542524766,9124.4,766.0,22
33.562374175146516,-7.636546035676379,33.64609908636563,-7.554796682501044,13380.5,1097.2072236049628,12
33.60742581238776,-7.605925253133995,33.56737444718076,-7.621199803058377,6097.6,522.1275504593775,2
33.57572660965005,-7.635436100338568,33.55645738245685,-7.569453987967573,8985.4,753.3569660562403,14
33.60498525656567,-7.6403581017744076,33.62001043710311,-7.560659874398714,10169.6,637.3,6
33.573392128580345,-7.558535488206317,33.58102964924333,-7.554371174044806,3135.3,254.01364324981216,5
33.590605969383276,-7.612198222376573,33.62214421580249,-7.5840053027976575,5944.0,955.7,6
33.55502475038962,-7.621502365377162,33.63610371867754,-7.575384570469316,9951.6,1642.7796733974922,12
33.62599366981639,-7.563004729342888,33.63087090688089,-7.629119362997764,7982.1,543.7,21
33.62840977270817,-7.570876130732891,33.563407098629646,-7.6342472124383844,11248.1,809.2,10
33.56938572307114,-7.594012396010137,33.64183088467796,-7.596593399492726,8141.7,1292.4827845005887,12
33.63230391913042,-7.607037168009879,33.602186910879524,-7.620815518607909,3302.4,715.6,22
33.58256179787959,-7.613375964702571,33.55420563838007,-7.570295254398779,6389.1,423.1,16
33.62647337751882,-7.583399533494651,33.59380697980306,-7.570258028489828,8711.9,1242.7,11
33.6062985466655,-7.598633154438049,33.648376888158786,-7.639309841174192,7987.6,685.2,11
33.607605882462046,-7.556804151265607,33.573432730576116,-7.5580684543951735,7374.2,610.7,11
33.56788583590173,-7.613185236371139,33.59006995765612,-7.595570711279577,3974.6,311.5,10
33.57439792214688,-7.550392984507184,33.55621017935601,-7.619488217273082,8555.7,568.0067358797634,0
33.562603111877785,-7.603894132458853,33.62424905482361,-7.564586501966363,10124.0,729.6,15
33.55372276903754,-7.585693318822173,33.55472727166814,-7.559735607887566,3439.1,676.6177318015071,19
33.55521238032103,-7.58546218605556,33.55525854147919,-7.631686194596289,6157.5,573.2023992173863,13
33.55381494684106,-7.554520422665066,33.63582469909531,-7.579947409886858,12014.0,1385.3,16
33.57617374823762,-7.5576781139063325,33.57126751362158,-7.596135356431713,5118.8,756.7093620176877,20
33.63764288786383,-7.593017853954028,33.640983122751706,-7.631382390329738,4046.2,829.8,10
33.569494998384,-7.591699954812643,33.551250342467846,-7.581728643600881,3217.8,285.85857159072725,4
33.56288673354683,-7.623909136705793,33.56672883465675,-7.6228593614947115,1642.9,201.35156145009282,12
33.56923271405146,-7.582127536177643,33.55834590198229,-7.553847531470725,3647.7,258.3678991722344,3
33.605575562379876,-7.637334011156563,33.56743091249355,-7.559133612509698,10465.9,590.5105728356801,2
33.577203942972424,-7.592612972507679,33.594607500379304,-7.603400951871285,3121.0,271.2,10
33.62553695089964,-7.5985141353415,33.60323091098406,-7.620621374459874,3359.9,553.472545604353,2
33.60847512604827,-7.606817061802002,33.621392078961605,-7.583971535021609,6537.3,1220.0,21
33.55298924795636,-7.625485954917725,33.62316794740033,-7.643461382392909,10442.1,1487.3566895206134,18
33.63540927916389,-7.581340159828935,33.64377419243003,-7.580057457010243,0.0,0.0,18
33.6219641099989,-7.636362533312269,33.5816276308513,-7.646625449596124,4541.3,393.9,11
33.64551266290842,-7.609745671380147,33.56827117015033,-7.5764839267820685,10827.9,1945.3390898072525,9
33.586852800330774,-7.606849223470134,33.57099207207171,-7.601798397509342,3103.4,437.22400085710393,17
33.62704265324736,-7.647595008115721,33.63934603940445,-7.552927686461707,13072.8,941.9342369110148,12
33.62504640021608,-7.64993979188265,33.61706780070214,-7.649108092091775,0.0,0.0,15
33.60823434347817,-7.602765836169968,33.638082016647544,-7.608803384532766,6314.2,1684.8651019670963,9
33.550028764900674,-7.578751871644699,33.642007625518765,-7.603816310023955,11279.6,2328.575687980133,8
33.64207131875966,-7.649952388155533,33.63251356466573,-7.555246588522269,13158.9,1038.547186665825,13
33.59342805401423,-7.649279090531913,33.610526204158994,-7.6326760577549715,4088.3,385.0,11
33.617091921121315,-7.610041898359932,33.64188310180264,-7.582193773524927,1675.1,733.3688309668968,20
33.61518003522703,-7.6142301498881055,33.61227335619904,-7.595230320055765,6430.6,830.146769571916,4
33.64687870502421,-7.563685064016518,33.61976540380872,-7.594174954106536,10955.4,2005.0056449086067,19
33.58593457640546,-7.57783460200148,33.60032682398954,-7.5892245992958225,3739.8,296.0174059617582,12
33.556799952793895,-7.550443562683622,33.63465756542661,-7.641217398773916,13066.7,967.3,6
33.62545158550931,-7.626797605551263,33.55879077806629,-7.562106067147553,9569.2,732.4090464693702,14
33.60743932588215,-7.6466832367500865,33.58345387961716,-7.608145980859502,4990.6,369.6,10
33.564120091781426,-7.629759715939148,33.61065377799294,-7.633879706943855,6159.2,402.0030332037856,2
33.55546363854946,-7.568508625724031,33.6118742603161,-7.608393321185003,10088.4,1530.5805732994897,7
33.61775758572043,-7.563644177752273,33.60124875761743,-7.629674300766119,7929.0,476.49468683496184,4
33.57793622228031,-7.559462749531946,33.57345897036536,-7.570635495294429,1475.9,182.7,10
33.62251200796261,-7.584537450889156,33.63313814968303,-7.578710726784846,0.0,0.0,2
33.64649782217707,-7.590549755243363,33.6173974582638,-7.560191855907778,10551.6,895.8830545235907,0
33.63256086845287,-7.635372072581244,33.58912488634442,-7.639611852093293,3397.9,401.1886802155196,17
33.582126915102776,-7.5552604868438245,33.62609160611349,-7.583431403374528,10876.5,2135.1470414528158,8
33.632440418526194,-7.5847664954420475,33.55073788336783,-7.5580838946915065,12467.4,1152.795303357074,3
33.5700153655662,-7.610160053994112,33.5717590056612,-7.62111171087386,1329.5,209.83539834840528,17
33.59965457331678,-7.638017607664079,33.57267835907313,-7.611019966400033,4921.0,396.7,6
33.61862650611262,-7.570851462715298,33.55021537999777,-7.612214642616496,11229.6,1331.9791259440663,18
33.57554505534525,-7.628954734983284,33.57515023854407,-7.621534783128736,1019.6,139.9,23
33.583244929539326,-7.578506864512242,33.56111945156732,-7.565990452987062,4907.8,381.6,16
33.62996263250051,-7.594227491354256,33.57780866731856,-7.625865288943512,7601.6,1077.4,16
33.560497888284814,-7.561706869084592,33.565444399150685,-7.566977541899531,1532.9,253.07687135126994,17
33.560017501988845,-7.616886006096068,33.62896095801148,-7.644891576424135,8223.9,680.1,15
33.59499106442846,-7.587430761315173,33.572659173288265,-7.619684012288852,5171.3,828.8849068955806,17
33.58779873850247,-7.552622688586489,33.61030557015344,-7.629094816427134,9258.1,432.68412836624896,3
33.60177972049309,-7.601674649119896,33.6462742470286,-7.586667710492651,6289.6,1648.246748890111,9
33.55141195369817,-7.574036586262359,33.61295247230536,-7.5875021716266104,10263.6,1550.1414886712228,8
33.61232508830328,-7.6207940980046205,33.58733899101312,-7.553316081279181,8253.6,649.1,6
33.5977508808723,-7.578985324836337,33.610597258897705,-7.590296518642101,4314.6,708.3182578585544,7
33.60287900541695,-7.5975507311111095,33.64235245557742,-7.592166912221701,6390.0,1139.1,15
33.62517079384032,-7.606533350220178,33.58075005864195,-7.572889265765388,8490.3,962.9,23
33.577663379760466,-7.634820385237383,33.58128796706512,-7.559275222472903,7952.9,466.57920112820153,3
33.63905568117922,-7.567835931804383,33.64320975915129,-7.640635606359475,10879.4,1200.6562996649407,7
33.6209090989684,-7.598513501531572,33.58592593080058,-7.600645604843244,5934.6,891.1,22
33.59453130443073,-7.572290205113361,33.61661273861772,-7.556955304128006,6807.0,480.1,10
33.569308569622784,-7.587440534880799,33.561390501075685,-7.601123685757608,2554.2,270.8679511386467,14
33.64218743005727,-7.649615022544913,33.61388388404654,-7.619785810079576,3652.1,361.6,15
33.553774084659004,-7.622929031917787,33.641504185501816,-7.595092107676284,9906.5,2197.167236675907,19
33.645246811043094,-7.594990522375503,33.56707375324549,-7.579221242327614,9650.3,1444.9199861627098,12
33.603903782929656,-7.595015520626447,33.627879570862945,-7.630159680562115,4772.8,654.9330908814201,20
33.622663506457336,-7.577153723306639,33.56753804622519,-7.5965781572059505,8280.1,910.957327031646,0
33.62418142706896,-7.576390916141089,33.59593493925487,-7.638438571126356,6237.2,808.060339242354,5
33.61303258610811,-7.600388347282568,33.57325274424986,-7.591836337349174,6706.2,1285.144411684974,9
33.556628034716006,-7.589209090738453,33.630790465888,-7.5723879748518,10734.4,1261.0054201297683,9
33.639266551165754,-7.648430428090667,33.55815965282567,-7.613310000930496,8921.7,578.4706435352083,1
33.63778251449301,-7.595605753829096,33.58496176524948,-7.605119206132125,6361.0,1012.5,23
33.58329699399528,-7.602336480464908,33.63485742554896,-7.595378431790026,6541.6,766.8435951983565,0
33.59633872400063,-7.58404414437022,33.623175401871535,-7.609576518988149,5715.2,1190.468158516631,20
33.58057433720541,-7.607494139472978,33.558621886668234,-7.587184698799399,4537.8,682.8009485444719,8
33.62182553130292,-7.637654824984778,33.570553999113876,-7.609253205324256,6026.6,477.6,15
33.6251180872477,-7.5737167707947615,33.56766522073401,-7.620340373632574,9653.0,597.251368538476,0
33.63740605133484,-7.5741146910131665,33.614054891722205,-7.591054295949767,8864.1,1359.2,11
33.63801596578589,-7.579194659484118,33.63003252251133,-7.582626606715038,0.0,0.0,6
33.63489699600033,-7.6184126416979225,33.58198089898821,-7.594151094272253,7054.7,790.1,22
33.64206564096208,-7.624193555128352,33.612838802937034,-7.603261862533507,229.6,85.0515708134591,9
33.593464844314425,-7.5936579369192545,33.56073755940186,-7.646825588671987,7663.4,574.4,11
33.573344646492636,-7.639644523308994,33.61448655074344,-7.645174030570539,5736.0,664.9495016142803,7
33.5961745308983,-7.62452307895374,33.63772952398173,-7.561747164276616,9688.0,914.7616312135065,7
33.636362462772176,-7.550582333216122,33.61628896862823,-7.620907497222411,8810.5,1134.0075001651103,19
33.6464514708333,-7.639070896257336,33.63093217292216,-7.554647812285608,13148.4,934.0212847467905,13
33.555048900994514,-7.569567102317614,33.63308054673854,-7.59993213272573,11529.6,1352.3,16
33.5661340533979,-7.620619609423859,33.56615767800641,-7.568392033355946,6512.9,567.7,22
33.617177746667714,-7.611415931608141,33.60709554512561,-7.616193476664064,1061.7,262.0,23
33.602418142851015,-7.613633287449186,33.5975484580417,-7.580136797080523,3794.5,308.195491449774,4
33.64901251415429,-7.59720206463331,33.6262391640983,-7.617324874498472,1811.2,649.3120776886443,8
33.55613444151022,-7.634641455972795,33.56758316283541,-7.561568521576939,9227.2,771.0045654237963,14
33.5815159818614,-7.60513966223192,33.6311258510076,-7.566801089216013,7127.9,417.5918699696824,5
33.58396124897104,-7.609894102126839,33.572926886757955,-7.567929551219629,5377.0,722.0537816827443,20
33.572307286792984,-7.583304561478902,33.564426067917815,-7.606803342203332,3421.3,292.9,21
33.609969615361564,-7.604661421910867,33.5688918252629,-7.578088657649156,5665.9,570.5,21
33.63750865216167,-7.631512393164569,33.623331510798685,-7.564322054530389,8908.9,536.4,23
33.63881943187605,-7.643834310691242,33.635207084860326,-7.625712111662199,3916.0,430.1,6
33.58929566887934,-7.6109586187423215,33.564795023137044,-7.555557246075358,6930.1,901.1755344299381,9
33.60780827356616,-7.64721140617707,33.569518022147214,-7.5694951910702954,11118.8,933.5387756503915,13
33.599751927495284,-7.6405037407754826,33.57632486948345,-7.605704840358443,4968.6,363.90528220847335,5
33.62114145156536,-7.618122211062875,33.59233155426961,-7.644734487464189,5223.7,691.68967947531,13
33.64969922388807,-7.617173582677413,33.63064347031418,-7.550708829087067,11905.8,896.2286147101441,5
33.58333219806439,-7.64030919539568,33.59221677223077,-7.604828494635086,4505.4,360.7,15
33.63946565627556,-7.645038816188598,33.623990401552184,-7.635039167565745,4022.5,308.2966201029883,4
33.60761764676119,-7.615923964657777,33.58924302452595,-7.569939380080601,6848.8,712.8252616419678,14
33.623206889750485,-7.6001452410062855,33.64509893581352,-7.645422134765015,6384.3,1893.313400088419,19
33.59269597218478,-7.571226074051102,33.60220031172,-7.629772985362757,7136.5,516.9,6
33.55675319331845,-7.5607365151528985,33.57199775572192,-7.646035423694756,10041.6,568.4174957301452,0
33.61791886141272,-7.572430713578719,33.60036861122737,-7.612251512917987,5645.0,637.6185499221795,8
33.567780663033716,-7.588301828246508,33.59147717311373,-7.621237027389489,5821.0,505.4,10
33.59807251578429,-7.612841586630861,33.559385852422935,-7.572795356406258,6497.7,423.1,22
33.58964562023705,-7.635419610825318,33.5821119732763,-7.610662570080731,2715.2,413.0990213482402,7
33.63983514688371,-7.596150634679104,33.64164279415623,-7.6117895103718505,521.6,175.81686078895174,7
33.57769118522248,-7.566270347502826,33.64353098216634,-7.55757326345015,8768.7,510.6951826679193,4
33.58434479556458,-7.649144393015737,33.564025734444506,-7.599386738379762,6785.2,557.1,11
33.555406214286165,-7.584353691891947,33.586355330745775,-7.625603803900914,6605.9,410.43920232641176,2
33.556864029989555,-7.574974292041176,33.59404321524974,-7.595161051694884,6631.0,921.4852503294414,17
33.60565973980224,-7.635986549027234,33.56698144230316,-7.585845722813873,8945.8,1025.0568151489674,7
33.56124370639404,-7.5529050800335815,33.62164473830844,-7.572673292589294,9496.7,775.3,16
33.64928796196291,-7.596518084832657,33.562754665491035,-7.631259874211608,9574.7,1260.4,15
33.55971301089364,-7.625424177035069,33.57082355087022,-7.568235606380381,6314.2,461.8,22
33.63796086249128,-7.568588241773301,33.55611403517476,-7.6036768128952925,10797.3,819.0,11
33.55343470650507,-7.59564689705484,33.624345448434255,-7.597762428294549,9733.5,1547.602443055494,14
33.565917455205984,-7.612042952457279,33.62333859398145,-7.598368153472668,8838.1,2207.2242597827003,18
33.63081849847869,-7.6138251661820835,33.59307876429034,-7.641710872457633,5813.8,1221.0299619874158,9
33.584708168335574,-7.551525590708894,33.55470971646539,-7.6200666057362465,7955.4,667.2,22
33.64068590657274,-7.5812959634725114,33.55111897435136,-7.5607806812292795,12625.9,1640.9944990610707,12
33.57582537135247,-7.588220235543906,33.603048923326874,-7.64746666448937,7190.3,595.7,22
33.617900046881296,-7.550048589386225,33.626439491787856,-7.61645872228147,9954.6,822.0858615741286,5
33.599565119943804,-7.582138392862814,33.62047389324972,-7.58616323353672,7330.2,1102.2,10
33.61585334357195,-7.60389304802689,33.64801014088394,-7.5877648067106325,1234.5,242.87037146620972,1
33.60138772961662,-7.613166342338365,33.608663099943165,-7.623003014179111,1415.6,140.0,10
33.620430716269716,-7.630178386925838,33.58863935690187,-7.632020915534068,3202.9,260.1,16
33.602770620532155,-7.603995954227955,33.57992056720593,-7.606440028790505,3684.3,506.7,21
33.5918206726459,-7.5547462758767345,33.61460863255388,-7.564006123273472,5381.7,543.4,6
33.574455897994206,-7.5973607732153265,33.62908093585905,-7.550438614839342,9995.7,665.4,6
33.5898982677161,-7.552533362561332,33.648913063508786,-7.649876291604973,11745.2,1027.3721311192091,12
33.63990355180298,-7.633598670588382,33.61517147332248,-7.604613312899319,3379.7,566.2,21
33.617367473952605,-7.591581078869811,33.64425486572556,-7.625293028154859,1375.2,281.34628600826386,0
33.5601095388013,-7.594733013010743,33.56096936053057,-7.621574656089865,3032.1,501.3848746869027,20
33.638952038784765,-7.588521927380753,33.58795259543557,-7.613750396821743,6340.1,1204.5371546209747,13
33.5577608193164,-7.636457116984926,33.55377109538521,-7.575934264030064,7188.8,593.3,11
33.6382851131353,-7.596259578560568,33.64482258080006,-7.571357291764277,10551.6,1109.233468443451,5
33.5826660151759,-7.638326644252422,33.62683673686166,-7.561443932251989,10333.5,1064.831041323933,8
33.57094522848907,-7.57641515602994,33.55333237958384,-7.563494557600774,3975.0,515.2441580290574,8
33.59173933342105,-7.583121176348252,33.59355622746737,-7.605916205605259,3086.2,283.1,21
33.59139569009584,-7.580002331700738,33.55304570991813,-7.647048364524135,10363.1,1235.4524376849206,17
33.57120288147251,-7.559252826538095,33.592016872128454,-7.646793746468289,9815.8,881.2294441790634,14
33.55567260952829,-7.57768287558611,33.63544027702848,-7.596422510205099,11809.6,1385.4,21
33.59134402588077,-7.618934573294395,33.63366767268101,-7.570318162843128,7705.9,549.5,21
33.576476474799584,-7.612244011796591,33.62683342106874,-7.561950705189084,7824.6,565.7,11
33.599620352000976,-7.596734310866788,33.64182785138747,-7.637125118688298,6601.5,535.6,21
33.635805779905525,-7.628915208349803,33.614000990683245,-7.57709566988665,10114.2,475.07771879247315,2
33.56826768596903,-7.627056545607355,33.564301772033716,-7.6427226913620565,2243.0,169.52198520453413,2
33.59077517102608,-7.646128370119374,33.61212605444109,-7.6408584591623505,2897.4,381.6140671324822,18
33.56404834852002,-7.606042028885465,33.59654280330804,-7.567153330950509,5613.2,842.0233489985372,18
33.56964401758751,-7.5524584762935465,33.55790690174189,-7.644356011920008,10978.4,744.0,6
33.63309634079819,-7.609044672291049,33.63168574512598,-7.617608427634456,793.4,338.529466873412,20
33.57528515701504,-7.569180798439709,33.623061108306146,-7.571914179764389,6862.6,436.437574070948,3
33.57840052916817,-7.649920403913901,33.602738829659465,-7.608383366684734,6207.5,1046.118164440104,19
33.56787362508101,-7.6431815078552106,33.642390495861484,-7.566957862218806,12043.2,1736.8027912055136,17
33.644683507175856,-7.551720478137715,33.64258433222558,-7.5963932828791725,11367.9,919.24615962448,2
33.641718584328174,-7.626975206607091,33.61373732170738,-7.635261667504895,2533.5,422.0,6
33.583675120141706,-7.624024773906828,33.62794011524505,-7.606354412952119,5951.1,829.9,11
33.63535084384089,-7.63205019864658,33.558290277415445,-7.5681465242070685,9565.8,587.6,21
33.56008642234709,-7.621780498471354,33.59416118718536,-7.642294955604857,5836.2,526.1,16
33.59380329620924,-7.5920272816106165,33.57869445107553,-7.585961987007636,3853.7,350.6,15
33.59292273053313,-7.636163852585846,33.56403526014544,-7.587504777666221,8091.1,433.6912995154787,1
33.6130668256973,-7.62947055827466,33.602216539065445,-7.607530111803273,4430.2,370.5,16
33.58166339851295,-7.564195979756296,33.64972197325851,-7.586999554755267,9782.1,2036.7255970124525,7
33.59856249289236,-7.619775979231419,33.58775048381877,-7.582959062698129,5531.8,484.2,15
33.6138906640249,-7.618980463690617,33.59366354411818,-7.621523407382766,3207.4,624.7433521070105,9
33.56583944807791,-7.6353355652624515,33.63484596938726,-7.649577465413177,6674.5,951.8456766295279,18
33.55056875319782,-7.645617694141808,33.582168745890804,-7.62208402071821,6879.2,539.1,6
33.62217920756704,-7.6198310355181516,33.639623715633505,-7.587403811084937,2105.8,356.5906224881369,3
33.6264432372383,-7.5799702131603395,33.59518440716453,-7.610597315631266,4967.3,924.4,15
33.63841407665721,-7.56044187574501,33.59968161279141,-7.59259504878069,5120.9,587.5019816351247,9
33.62621044220103,-7.630380813444398,33.636404437031906,-7.583707853811977,4708.7,885.2,15
33.64947294217921,-7.561763580232788,33.57921716292767,-7.575510426418088,8527.7,726.2,11
33.58648518062896,-7.5863963212972685,33.59977612814815,-7.630751132352878,5154.6,379.7,21
33.56079828632052,-7.603445148415805,33.57415477357736,-7.575983148546717,3310.1,242.5055777671074,4
33.64488729574267,-7.566635394841032,33.57869110726988,-7.588863011353081,8850.9,550.0,22
33.638461005290246,-7.631535390032807,33.633856344015314,-7.577909069585342,4733.2,703.941940502791,4
33.563238765040346,-7.588051494997607,33.59126854655575,-7.554235255633706,6253.3,1058.7409030078472,17
33.62958215622044,-7.59814016785164,33.60786467689651,-7.56484689967819,9225.1,1238.7,16
33.622823583850895,-7.578414763497612,33.563012450247555,-7.629781401574813,9434.1,1240.1,21
33.62516269108881,-7.611862035541955,33.648555169849224,-7.579740261177262,1406.6,270.54717181801493,5
33.567225215987634,-7.611777973783251,33.637973411400445,-7.608012875560935,8448.6,1125.8,22
33.62103307044709,-7.56483238286148,33.62715998323673,-7.5906046432936245,10298.1,1048.6799559961676,3
33.629580107548406,-7.611883642374154,33.63333384603198,-7.607512954804643,570.3,137.0,11
33.58435451507798,-7.598863807321658,33.57071535966677,-7.629094023443435,4408.7,298.84427209756797,4
33.567210612321574,-7.610935993590336,33.6466943364239,-7.6250867748367135,7965.6,789.5049101127348,0
33.55849962318367,-7.635344157061637,33.6385617267548,-7.6395798204125995,7926.8,974.2652104315453,19
33.64874827409156,-7.579653231657554,33.590300873337576,-7.598980073650185,6357.6,1018.9,22
33.60855861971327,-7.6275254376958905,33.55912180923487,-7.649658901675216,7265.6,1077.2045879056345,19
33.57448909841223,-7.552871718309378,33.585513713444,-7.601760737647342,5987.1,680.9140326728285,8
33.58011952633028,-7.628272663291234,33.60683501075957,-7.648526276539806,4414.9,567.1512548777346,20
33.63924006241461,-7.585048940224837,33.64536898941712,-7.561434009453473,12616.8,1355.2,15
33.61315690627905,-7.61035287789273,33.60952726128326,-7.589409516976233,6558.2,908.7595555318526,14
33.559656119655195,-7.626794653257971,33.635769176573895,-7.638827357526092,8049.5,915.2575753707604,7
33.598857859770256,-7.612968115993906,33.56356151194284,-7.602585774670414,5324.4,480.1,23
